activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,12060,GA,1313.0,1313020801.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,290000.0,82.0,7.125,2.75,2,7250.0,2900.0,4350.0,0.0,0.0,360,,,2,2,2,2,353659.0,1,1,3,5,1,78000.0,44.0,1,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,1,1,35-44,25-34,No,No,1,1,
2024,14484,TX,4809.0,4809010200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,395000.0,78.0,6.875,2.5,1,7900.0,0.0,7900.0,0.0,0.0,360,,,2,2,2,2,506410.0,1,1,3,5,1,118000.0,34.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,15380,CA,6073.0,6073040201.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,1,580000.0,95.0,6.375,,1,11600.0,0.0,11600.0,0.0,0.0,360,,,2,2,2,2,610526.0,1,1,3,5,1,155000.0,37.0,1,10,1.0,5.0,1,4,1.0,8.0,1,4,1,5,1,4,35-44,35-44,No,No,1,1,
2024,16860,FL,1286.0,1286025404.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,335000.0,96.5,6.875,,2,12050.0,5025.0,7025.0,0.0,0.0,360,,,2,2,2,2,347150.0,1,1,3,5,1,105000.0,46.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1,
2024,19100,OH,3917.0,3917010201.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,95000.0,,8.75,4.5,2,4750.0,2850.0,1900.0,0.0,0.0,180,,,2,2,2,2,,1,1,3,5,1,52000.0,31.0,1,1,1.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,55-64,45-54,Yes,No,1,1,
2024,19740,WA,5303.0,5303055902.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,1,495000.0,82.0,6.875,2.75,2,9900.0,0.0,9900.0,0.0,0.0,360,,,2,2,2,2,603659.0,1,1,3,5,1,148000.0,35.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,22020,NC,3718.0,3718010503.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,465000.0,77.0,7.125,2.75,2,9300.0,0.0,9300.0,0.0,0.0,360,,,2,2,2,2,603896.0,1,1,3,5,1,125000.0,32.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,23844,MI,2616.0,26165810201.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,295000.0,92.0,6.25,,1,5900.0,0.0,5900.0,0.0,0.0,360,,,2,2,2,2,320652.0,1,1,3,5,1,92000.0,39.0,3,10,3.0,5.0,3,4,6.0,8.0,3,4,3,5,3,4,25-34,9999,No,,1,1,
2024,26140,AZ,4013.0,4013028002.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,385000.0,96.5,6.75,,2,13875.0,5775.0,8100.0,0.0,0.0,360,,,2,2,2,2,398964.0,1,1,3,5,1,102000.0,47.0,1,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,28140,CO,3105.0,3105060902.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,1,675000.0,88.0,7.625,3.5,2,20250.0,10125.0,10125.0,0.0,0.0,360,,,2,2,2,2,767045.0,1,1,3,5,1,195000.0,40.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,29820,NV,3203.0,3203030703.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,515000.0,89.0,7.375,3.125,2,12875.0,5150.0,7725.0,0.0,0.0,360,,,2,2,2,2,578652.0,1,1,3,5,1,145000.0,38.0,1,1,1.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,12000,GA,1313.0,1313020802.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,310000.0,84.0,7.25,2.875,2,7750.0,3100.0,4650.0,0.0,0.0,360,,,2,2,2,2,369048.0,1,1,3,5,1,82000.0,43.0,1,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,1,1,35-44,25-34,No,No,1,1,
2024,14420,TX,4809.0,4809010201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,415000.0,79.0,6.875,2.5,1,8300.0,0.0,8300.0,0.0,0.0,360,,,2,2,2,2,525316.0,1,1,3,5,1,122000.0,33.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,15340,CA,6073.0,6073040202.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Female,1,1,605000.0,95.0,6.375,,1,12100.0,0.0,12100.0,0.0,0.0,360,,,2,2,2,2,636842.0,1,1,3,5,1,162000.0,36.0,1,10,1.0,5.0,1,4,1.0,8.0,1,4,1,5,1,4,35-44,35-44,No,No,1,1,
2024,16820,FL,1286.0,1286025405.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,350000.0,96.5,6.875,,2,12600.0,5250.0,7350.0,0.0,0.0,360,,,2,2,2,2,362694.0,1,1,3,5,1,110000.0,45.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1,
2024,19060,OH,3917.0,3917010202.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,105000.0,,8.875,4.625,2,5250.0,3150.0,2100.0,0.0,0.0,180,,,2,2,2,2,,1,1,3,5,1,58000.0,30.0,1,1,1.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,55-64,45-54,Yes,No,1,1,
2024,19700,WA,5303.0,5303055903.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,1,1,520000.0,83.0,6.875,2.75,2,10400.0,0.0,10400.0,0.0,0.0,360,,,2,2,2,2,626506.0,1,1,3,5,1,155000.0,34.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,21980,NC,3718.0,3718010504.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,485000.0,76.0,7.125,2.75,2,9700.0,0.0,9700.0,0.0,0.0,360,,,2,2,2,2,638158.0,1,1,3,5,1,132000.0,31.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,23800,MI,2616.0,26165810202.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,315000.0,93.0,6.25,,1,6300.0,0.0,6300.0,0.0,0.0,360,,,2,2,2,2,338710.0,1,1,3,5,1,98000.0,38.0,3,10,3.0,5.0,3,4,6.0,8.0,3,4,3,5,3,4,25-34,9999,No,,1,1,
2024,26100,AZ,4013.0,4013028003.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,1,1,405000.0,96.5,6.75,,2,14580.0,6075.0,8505.0,0.0,0.0,360,,,2,2,2,2,419689.0,1,1,3,5,1,108000.0,46.0,1,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,28100,CO,3105.0,3105060903.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,700000.0,89.0,7.625,3.5,2,21000.0,10500.0,10500.0,0.0,0.0,360,,,2,2,2,2,786517.0,1,1,3,5,1,205000.0,39.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,29780,NV,3203.0,3203030704.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,545000.0,90.0,7.375,3.125,2,13625.0,5450.0,8175.0,0.0,0.0,360,,,2,2,2,2,605556.0,1,1,3,5,1,152000.0,37.0,1,1,1.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,11900,GA,1313.0,1313020803.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,330000.0,86.0,7.25,2.875,2,8250.0,3300.0,4950.0,0.0,0.0,360,,,2,2,2,2,383721.0,1,1,3,5,1,87000.0,42.0,1,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,1,1,35-44,25-34,No,No,1,1,
2024,14380,TX,4809.0,4809010202.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,435000.0,80.0,6.875,2.5,1,8700.0,0.0,8700.0,0.0,0.0,360,,,2,2,2,2,543750.0,1,1,3,5,1,128000.0,32.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,15280,CA,6073.0,6073040203.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,1,630000.0,95.0,6.375,,1,12600.0,0.0,12600.0,0.0,0.0,360,,,2,2,2,2,663158.0,1,1,3,5,1,168000.0,35.0,1,10,1.0,5.0,1,4,1.0,8.0,1,4,1,5,1,4,35-44,35-44,No,No,1,1,
2024,16780,FL,1286.0,1286025406.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,370000.0,96.5,6.875,,2,13320.0,5550.0,7770.0,0.0,0.0,360,,,2,2,2,2,383420.0,1,1,3,5,1,115000.0,44.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,25-34,25-34,No,No,1,1,
2024,19020,OH,3917.0,3917010203.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,115000.0,,8.875,4.625,2,5750.0,3450.0,2300.0,0.0,0.0,180,,,2,2,2,2,,1,1,3,5,1,63000.0,29.0,1,1,1.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,55-64,45-54,Yes,No,1,1,
2024,19660,WA,5303.0,5303055904.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,1,545000.0,84.0,6.875,2.75,2,10900.0,0.0,10900.0,0.0,0.0,360,,,2,2,2,2,648810.0,1,1,3,5,1,162000.00000000003,33.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,21940,NC,3718.0,3718010505.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,505000.0,75.0,7.125,2.75,2,10100.0,0.0,10100.0,0.0,0.0,360,,,2,2,2,2,673333.0,1,1,3,5,1,142000.0,30.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,23760,MI,2616.0,26165810203.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,335000.0,94.0,6.25,,1,6700.0,0.0,6700.0,0.0,0.0,360,,,2,2,2,2,356383.0,1,1,3,5,1,104000.0,36.0,3,10,3.0,5.0,3,4,6.0,8.0,3,4,3,5,3,4,25-34,9999,No,,1,1,
2024,26060,AZ,4013.0,4013028004.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,425000.0,96.5,6.75,,2,15300.0,6375.0,8925.0,0.0,0.0,360,,,2,2,2,2,440415.0,1,1,3,5,1,114000.0,45.0,1,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,28060,CO,3105.0,3105060904.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,1,725000.0,90.0,7.625,3.5,2,21750.0,10875.0,10875.0,0.0,0.0,360,,,2,2,2,2,805556.0,1,1,3,5,1,212000.0,38.0,1,1,2.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,45-54,35-44,No,No,1,1,
2024,29740,NV,3203.0,3203030705.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,575000.0,91.0,7.375,3.125,2,14375.0,5750.0,8625.0,0.0,0.0,360,,,2,2,2,2,631868.0,1,1,3,5,1,160000.0,36.0,1,1,1.0,2.0,1,1,1.0,1.0,1,1,1,1,1,1,35-44,35-44,No,No,1,1,
2024,11860,GA,1313.0,1313020804.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,350000.0,88.0,7.25,2.875,2,8750.0,3500.0,5250.0,0.0,0.0,360,,,2,2,2,2,397727.0,1,1,3,5,1,92000.0,41.0,1,1,2.0,2.0,1,1,2.0,1.0,1,1,1,1,,,,,,,,,
